7.097717090906448083e-03,7.076325219927447410e-03,2.964187991000126216e-04
2.258283496436291199e-02,2.274754561907702324e-02,4.850866323979625798e-04
6.053062100926358963e-03,6.095072743118889330e-03,3.657274910246897568e-04
5.407208912782577107e-03,5.443989362312862644e-03,1.426910590776323191e-04
7.808573987123835873e-03,7.849149744056061265e-03,3.812525017074308098e-04
1.339591005635198690e-03,1.284117826237723839e-03,2.068690884021614465e-04
6.778154260458206862e-03,6.771169659782521645e-03,1.137300770365989259e-04
4.749421648564460148e-03,4.858497480733411228e-03,2.927143682976710774e-04
9.760584709052772326e-03,9.816616588439127516e-03,4.369312156738973016e-04
6.200894385530161812e-03,6.181307711806438912e-03,1.988363491408731460e-04
8.075593949621834994e-03,8.081166428377426283e-03,2.234915058804078005e-04
1.925860036381972853e-02,1.932032518910094254e-02,3.745018909131926231e-04
1.256553371053570995e-03,1.254992936722488768e-03,5.319925906280376462e-05
7.380032959821602317e-03,7.396501234932315559e-03,2.042977566306315609e-04
1.024489475974829899e-04,8.295912956688330782e-05,5.683921761727650989e-05
4.257997825867960301e-03,4.230377803627155715e-03,2.363466926875349794e-04
1.279079574036110986e-02,1.279275604624107582e-02,3.343610110429258843e-04
3.305986876640716089e-03,3.341260556238772900e-03,1.971205078261001103e-04
7.830103066768188269e-06,1.160557222754183644e-05,1.028018972547114106e-05
5.367843714913784602e-04,5.665923851827799713e-04,1.053124980523349128e-04
1.267197858065368873e-02,1.279380800487648663e-02,3.682417689719032976e-04
